Date,Product,Category,Quantity,Price_per_unit,Total_value,Region,Costs
2024-02-05,Case,Components,7,122,854,Philadelphia,518
2024-02-05,Graphic Card,Components,3,1150,3450,San Antonio,2154
2024-02-05,Hard disc,Equipment,10,264,2640,Chicago,1810
2024-02-06,Laptop,Computers,1,1776,1776,San Antonio,1192
2024-02-06,Keyboard,Peripherals,3,175,525,Houston,318
2024-02-06,Keyboard,Peripherals,5,242,1210,Phoenix,840
2024-02-06,Headphones,Peripherals,1,172,172,Los Angeles,111
2024-02-06,Web Camera,Peripherals,10,138,1380,New York,840
2024-02-07,Processor,Components,10,243,2430,Houston,1610
2024-02-07,Mouse,Peripherals,5,135,675,San Antonio,405
2024-02-07,Graphic Card,Components,3,704,2112,Houston,1431
2024-02-07,Web Camera,Peripherals,8,135,1080,Philadelphia,680
2024-02-07,USB drive,Equipment,6,67,402,San Diego,240
2024-02-07,RAM memory,Components,9,87,783,San Diego,486
2024-02-07,SSD,Equipment,2,483,966,Los Angeles,664
2024-02-07,Hard disc,Equipment,5,220,1100,San Antonio,695
2024-02-07,Keyboard,Peripherals,7,201,1407,San Diego,840
2024-02-07,Mouse,Peripherals,4,88,352,Chicago,228
2024-02-07,Keyboard,Peripherals,8,57,456,San Diego,296
2024-02-08,USB drive,Equipment,6,95,570,Houston,354
2024-02-08,Keyboard,Peripherals,8,40,320,San Antonio,192
2024-02-08,Processor,Components,9,612,5508,San Diego,3843
2024-02-08,Web Camera,Peripherals,9,77,693,New York,441
2024-02-08,Processor,Components,10,392,3920,Los Angeles,2370
2024-02-08,Mouse,Peripherals,8,116,928,Chicago,640
2024-02-08,Keyboard,Peripherals,3,53,159,Los Angeles,108
2024-02-08,USB drive,Equipment,3,20,60,Los Angeles,36
2024-02-08,Hard disc,Equipment,1,180,180,San Antonio,115
2024-02-08,SSD,Equipment,9,481,4329,San Diego,2943
2024-02-08,Keyboard,Peripherals,3,42,126,Chicago,81
2024-02-09,Monitor,Components,3,549,1647,Houston,1122
2024-02-09,Case,Components,8,78,624,Chicago,408
2024-02-09,RAM memory,Components,4,256,1024,Los Angeles,628
2024-02-09,Hard disc,Equipment,1,147,147,Chicago,98
2024-02-09,USB drive,Equipment,6,14,84,Houston,48
2024-02-10,Graphic Card,Components,4,1130,4520,Houston,2904
2024-02-10,Headphones,Peripherals,5,328,1640,San Antonio,1090
2024-02-10,Keyboard,Peripherals,6,97,582,New York,390
2024-02-10,Laptop,Computers,10,904,9040,San Antonio,5830
2024-02-10,SSD,Equipment,1,271,271,New York,181
2024-02-11,Motherboard,Components,4,328,1312,Los Angeles,832
2024-02-11,Keyboard,Peripherals,4,174,696,New York,428
2024-02-11,Laptop,Computers,1,1082,1082,Chicago,713
2024-02-11,Hard disc,Equipment,5,226,1130,Chicago,745
2024-02-11,Monitor,Components,3,699,2097,Phoenix,1257
2024-02-11,Case,Components,4,100,400,Phoenix,252
2024-02-12,Hard disc,Equipment,3,218,654,Chicago,429
2024-02-12,Hard disc,Equipment,9,77,693,San Diego,477
2024-02-12,Graphic Card,Components,7,1421,9947,San Antonio,6020
2024-02-12,Mouse,Peripherals,3,35,105,Phoenix,63
2024-02-12,USB drive,Equipment,3,70,210,San Antonio,135
2024-02-12,Laptop,Computers,5,1061,5305,New York,3510
2024-02-12,Motherboard,Components,6,233,1398,Philadelphia,846
2024-02-13,Power Supply,Components,7,56,392,Chicago,238
2024-02-13,Hard disc,Equipment,4,114,456,Philadelphia,304
2024-02-13,Keyboard,Peripherals,10,215,2150,Los Angeles,1450
2024-02-13,Monitor,Components,4,539,2156,Los Angeles,1420
2024-02-13,Graphic Card,Components,1,1418,1418,Los Angeles,949
2024-02-13,Web Camera,Peripherals,5,67,335,Phoenix,230
2024-02-13,SSD,Equipment,3,203,609,Phoenix,399
2024-02-13,Keyboard,Peripherals,6,161,966,Philadelphia,630
2024-02-13,USB drive,Equipment,8,62,496,San Antonio,312
2024-02-13,USB drive,Equipment,2,50,100,Phoenix,64
2024-02-14,Motherboard,Components,6,244,1464,San Antonio,996
2024-02-14,Processor,Components,6,616,3696,San Diego,2286
2024-02-14,Power Supply,Components,5,180,900,Los Angeles,585
2024-02-14,Web Camera,Peripherals,1,161,161,Chicago,109
2024-02-14,Headphones,Peripherals,4,129,516,Chicago,344
2024-02-14,Hard disc,Equipment,2,291,582,San Antonio,362
2024-02-14,Laptop,Computers,6,1805,10830,New York,6846
2024-02-14,Monitor,Components,2,434,868,Phoenix,556
2024-02-15,Laptop,Computers,5,893,4465,San Antonio,3090
2024-02-15,Graphic Card,Components,7,788,5516,Chicago,3647
2024-02-15,Headphones,Peripherals,2,158,316,Philadelphia,218
2024-02-15,USB drive,Equipment,10,97,970,Philadelphia,590
2024-02-15,Graphic Card,Components,5,723,3615,Chicago,2235
2024-02-15,Processor,Components,1,720,720,San Antonio,488
2024-02-15,Keyboard,Peripherals,7,248,1736,San Diego,1204
2024-02-15,Processor,Components,2,389,778,San Diego,542
2024-02-15,Laptop,Computers,2,1248,2496,Philadelphia,1630
2024-02-15,Keyboard,Peripherals,6,186,1116,New York,672
2024-02-16,Mouse,Peripherals,10,125,1250,New York,770
2024-02-16,Power Supply,Components,2,170,340,San Diego,228
2024-02-16,Keyboard,Peripherals,6,83,498,San Antonio,342
2024-02-16,Web Camera,Peripherals,2,131,262,San Diego,166
2024-02-16,Keyboard,Peripherals,3,114,342,San Antonio,222
2024-02-17,Hard disc,Equipment,4,201,804,New York,488
2024-02-17,Power Supply,Components,8,110,880,Chicago,600
2024-02-17,SSD,Equipment,5,435,2175,Philadelphia,1505
2024-02-17,Processor,Components,2,664,1328,New York,860
2024-02-17,Hard disc,Equipment,8,165,1320,San Antonio,808
2024-02-18,Laptop,Computers,2,1661,3322,Los Angeles,2310
2024-02-18,Graphic Card,Components,4,755,3020,Philadelphia,1912
2024-02-18,Case,Components,9,34,306,Los Angeles,198
2024-02-19,Headphones,Peripherals,4,198,792,San Antonio,544
2024-02-19,Headphones,Peripherals,1,227,227,Los Angeles,155
2024-02-19,Web Camera,Peripherals,1,116,116,New York,74
2024-02-19,USB drive,Equipment,1,84,84,Houston,56
2024-02-19,Case,Components,10,97,970,Houston,640
2024-02-19,Case,Components,7,130,910,Chicago,553
2024-02-20,Headphones,Peripherals,2,310,620,Phoenix,382
2024-02-20,Laptop,Computers,10,1571,15710,Los Angeles,10170
2024-02-20,USB drive,Equipment,3,11,33,Chicago,21
2024-02-20,USB drive,Equipment,7,79,553,Chicago,343
2024-02-20,SSD,Equipment,6,293,1758,San Antonio,1200
2024-02-20,Monitor,Components,2,303,606,Houston,374
2024-02-20,Graphic Card,Components,4,1360,5440,Los Angeles,3272
2024-02-20,Laptop,Computers,10,889,8890,New York,6140
2024-02-20,Case,Components,3,99,297,Philadelphia,177
2024-02-21,Laptop,Computers,1,1083,1083,Los Angeles,685
2024-02-21,SSD,Equipment,2,366,732,Phoenix,444
2024-02-21,Processor,Components,8,688,5504,Phoenix,3656
2024-02-21,Monitor,Components,1,574,574,Phoenix,382
2024-02-21,Keyboard,Peripherals,10,132,1320,Philadelphia,840
2024-02-22,Laptop,Computers,9,1059,9531,Houston,6264
2024-02-22,Laptop,Computers,4,978,3912,Los Angeles,2596
2024-02-22,Mouse,Peripherals,4,74,296,San Antonio,188
2024-02-22,Mouse,Peripherals,6,51,306,Chicago,192
2024-02-22,Case,Components,2,94,188,Los Angeles,118
2024-02-22,Motherboard,Components,2,353,706,Chicago,430
2024-02-22,Graphic Card,Components,2,1271,2542,San Antonio,1736
2024-02-22,Hard disc,Equipment,10,290,2900,New York,1900
2024-02-22,USB drive,Equipment,8,27,216,Chicago,144
2024-02-22,SSD,Equipment,5,438,2190,Houston,1450
2024-02-23,Web Camera,Peripherals,8,131,1048,New York,656
2024-02-23,Hard disc,Equipment,2,113,226,Houston,136
2024-02-23,Laptop,Computers,9,1161,10449,Philadelphia,6534
2024-02-23,Processor,Components,8,342,2736,Houston,1808
2024-02-23,Processor,Components,8,625,5000,San Diego,3352
2024-02-23,Web Camera,Peripherals,4,133,532,San Diego,356
2024-02-23,Power Supply,Components,9,163,1467,Phoenix,954
2024-02-23,Case,Components,1,147,147,Chicago,90
2024-02-23,Laptop,Computers,6,968,5808,San Diego,3816
2024-02-23,SSD,Equipment,10,110,1100,Los Angeles,730
2024-02-23,Keyboard,Peripherals,5,126,630,San Diego,385
2024-02-24,Hard disc,Equipment,3,63,189,Los Angeles,114
2024-02-24,Headphones,Peripherals,1,285,285,Chicago,175
2024-02-25,Headphones,Peripherals,10,305,3050,Los Angeles,2120
2024-02-25,Mouse,Peripherals,8,21,168,Phoenix,96
2024-02-25,Case,Components,8,146,1168,Phoenix,760
2024-02-25,USB drive,Equipment,3,24,72,San Antonio,42
2024-02-25,Headphones,Peripherals,7,385,2695,San Diego,1743
2024-02-25,Mouse,Peripherals,1,86,86,Los Angeles,54
2024-02-25,Monitor,Components,9,173,1557,New York,1062
2024-02-26,Motherboard,Components,5,248,1240,New York,805
2024-02-26,Case,Components,3,42,126,Philadelphia,84
2024-02-26,Motherboard,Components,4,236,944,Los Angeles,580
2024-02-26,Processor,Components,5,541,2705,Phoenix,1655
2024-02-26,Monitor,Components,3,775,2325,Chicago,1554
2024-02-26,Headphones,Peripherals,3,163,489,San Diego,309
2024-02-26,USB drive,Equipment,8,64,512,New York,320
2024-02-26,Case,Components,9,91,819,Phoenix,495
2024-02-27,Web Camera,Peripherals,3,115,345,San Diego,216
2024-02-27,Keyboard,Peripherals,9,178,1602,San Antonio,1017
2024-02-27,RAM memory,Components,7,157,1099,Phoenix,721
2024-02-27,Keyboard,Peripherals,4,47,188,New York,124
2024-02-27,SSD,Equipment,4,131,524,Phoenix,336
2024-02-27,Power Supply,Components,1,93,93,New York,56
2024-02-28,Hard disc,Equipment,7,139,973,Los Angeles,630
2024-02-28,USB drive,Equipment,5,34,170,San Diego,115
2024-02-28,USB drive,Equipment,6,55,330,San Antonio,222
2024-02-28,Mouse,Peripherals,6,72,432,Chicago,276
2024-02-28,Keyboard,Peripherals,3,248,744,Houston,447
2024-02-29,Keyboard,Peripherals,3,175,525,Los Angeles,345
2024-02-29,Monitor,Components,8,235,1880,Chicago,1136
2024-02-29,Laptop,Computers,7,1528,10696,San Antonio,6811
2024-02-29,Keyboard,Peripherals,10,183,1830,Houston,1110
2024-03-01,Laptop,Computers,4,1360,5440,New York,3472
2024-03-01,RAM memory,Components,9,283,2547,Houston,1647
2024-03-01,Mouse,Peripherals,7,27,189,Los Angeles,119
2024-03-01,Case,Components,1,142,142,Houston,94
2024-03-01,Headphones,Peripherals,7,289,2023,San Antonio,1239
2024-03-01,Mouse,Peripherals,6,77,462,Los Angeles,306
2024-03-01,Power Supply,Components,2,127,254,Phoenix,172
2024-03-01,Motherboard,Components,8,247,1976,San Antonio,1216
2024-03-01,Laptop,Computers,4,798,3192,Los Angeles,2200
2024-03-02,USB drive,Equipment,5,27,135,San Antonio,80
2024-03-02,Graphic Card,Components,5,354,1770,Phoenix,1165
2024-03-02,Power Supply,Components,3,86,258,San Diego,165
2024-03-02,Case,Components,2,141,282,New York,190
2024-03-02,Laptop,Computers,6,1695,10170,San Diego,6612
2024-03-03,Mouse,Peripherals,7,122,854,Los Angeles,518
2024-03-03,Hard disc,Equipment,8,163,1304,San Diego,904
2024-03-03,Keyboard,Peripherals,5,201,1005,New York,615
2024-03-03,Hard disc,Equipment,2,79,158,New York,106
2024-03-03,Laptop,Computers,7,613,4291,Philadelphia,2989
2024-03-03,Motherboard,Components,3,318,954,Phoenix,624
2024-03-03,Case,Components,1,112,112,Houston,72
2024-03-03,Monitor,Components,4,484,1936,Philadelphia,1292
2024-03-04,Web Camera,Peripherals,6,131,786,San Antonio,528
2024-03-04,RAM memory,Components,6,297,1782,Houston,1224
2024-03-04,Power Supply,Components,2,180,360,Los Angeles,240
2024-03-04,Graphic Card,Components,4,860,3440,Philadelphia,2200
2024-03-04,Web Camera,Peripherals,5,63,315,Philadelphia,190
2024-03-04,Graphic Card,Components,3,1477,4431,Chicago,2826
2024-03-04,Mouse,Peripherals,10,32,320,Houston,190
2024-03-05,SSD,Equipment,4,422,1688,Chicago,1160
2024-03-05,Processor,Components,3,208,624,Chicago,429
2024-03-05,Headphones,Peripherals,5,278,1390,Chicago,870
2024-03-05,Case,Components,2,94,188,Los Angeles,122
2024-03-05,Hard disc,Equipment,6,113,678,Los Angeles,450
2024-03-05,Monitor,Components,7,287,2009,Los Angeles,1386
2024-03-05,Laptop,Computers,3,1148,3444,Chicago,2196
2024-03-05,SSD,Equipment,1,296,296,Los Angeles,205
2024-03-05,Power Supply,Components,3,130,390,San Antonio,270
2024-03-05,Graphic Card,Components,7,1460,10220,Phoenix,6783
2024-03-05,Monitor,Components,6,385,2310,Philadelphia,1560
2024-03-06,Keyboard,Peripherals,6,175,1050,San Antonio,726
2024-03-06,Hard disc,Equipment,6,130,780,Los Angeles,480
2024-03-06,Mouse,Peripherals,6,88,528,Chicago,354
2024-03-06,RAM memory,Components,9,248,2232,San Antonio,1368
2024-03-07,Monitor,Components,5,437,2185,Philadelphia,1365
2024-03-07,Web Camera,Peripherals,10,100,1000,Chicago,670
2024-03-07,Laptop,Computers,2,1185,2370,Los Angeles,1538
2024-03-07,Headphones,Peripherals,4,221,884,New York,608
2024-03-07,Mouse,Peripherals,3,97,291,Philadelphia,195
2024-03-08,Headphones,Peripherals,2,87,174,San Antonio,104
2024-03-08,Processor,Components,10,927,9270,Phoenix,6360
2024-03-08,Power Supply,Components,4,114,456,Chicago,300
2024-03-08,Keyboard,Peripherals,5,148,740,Los Angeles,460
2024-03-08,USB drive,Equipment,6,33,198,Philadelphia,126
2024-03-08,Hard disc,Equipment,7,93,651,Los Angeles,413
2024-03-08,USB drive,Equipment,1,33,33,Phoenix,22
2024-03-09,Case,Components,7,139,973,Phoenix,616
2024-03-09,RAM memory,Components,7,294,2058,New York,1295
2024-03-09,Processor,Components,1,454,454,Phoenix,286
2024-03-09,Processor,Components,8,767,6136,Phoenix,4112
2024-03-09,Monitor,Components,3,259,777,Phoenix,477
2024-03-09,Web Camera,Peripherals,6,82,492,Houston,318
2024-03-09,Web Camera,Peripherals,6,98,588,New York,366
2024-03-09,RAM memory,Components,7,71,497,Chicago,329
2024-03-09,RAM memory,Components,1,126,126,Chicago,78
2024-03-09,Graphic Card,Components,5,428,2140,San Antonio,1445
2024-03-09,Hard disc,Equipment,8,234,1872,San Antonio,1296
2024-03-09,Graphic Card,Components,5,952,4760,San Antonio,3150
2024-03-09,Hard disc,Equipment,2,130,260,Philadelphia,166
2024-03-10,Mouse,Peripherals,8,20,160,Chicago,96
2024-03-10,Monitor,Components,7,531,3717,San Antonio,2359
2024-03-11,Laptop,Computers,10,629,6290,Los Angeles,3830
2024-03-11,Keyboard,Peripherals,5,109,545,San Diego,345
2024-03-11,Keyboard,Peripherals,4,249,996,Phoenix,672
2024-03-11,RAM memory,Components,9,134,1206,San Diego,765
2024-03-11,RAM memory,Components,9,241,2169,New York,1368
2024-03-11,Web Camera,Peripherals,3,121,363,Philadelphia,225
2024-03-11,Processor,Components,8,534,4272,Los Angeles,2688
2024-03-11,Keyboard,Peripherals,5,152,760,Los Angeles,510
2024-03-11,Headphones,Peripherals,2,359,718,San Diego,488
2024-03-11,Mouse,Peripherals,9,77,693,Phoenix,459
2024-03-12,Graphic Card,Components,3,1297,3891,Houston,2628
2024-03-12,Monitor,Components,8,562,4496,Chicago,2736
2024-03-12,Monitor,Components,3,520,1560,Phoenix,951
2024-03-12,Mouse,Peripherals,4,21,84,San Diego,56
2024-03-12,Processor,Components,1,756,756,Houston,463
2024-03-12,SSD,Equipment,5,214,1070,San Diego,685
2024-03-12,Processor,Components,2,702,1404,San Diego,942
2024-03-12,RAM memory,Components,2,74,148,New York,100
2024-03-12,Mouse,Peripherals,3,39,117,San Diego,72
2024-03-12,USB drive,Equipment,3,100,300,San Diego,195
2024-03-13,Monitor,Components,6,228,1368,Phoenix,906
2024-03-13,Graphic Card,Components,6,831,4986,Philadelphia,3252
2024-03-13,Case,Components,1,95,95,Chicago,61
2024-03-13,Keyboard,Peripherals,5,249,1245,Philadelphia,770
2024-03-13,Web Camera,Peripherals,2,62,124,Phoenix,76
2024-03-13,Mouse,Peripherals,5,142,710,New York,440
2024-03-14,SSD,Equipment,6,387,2322,San Antonio,1434
2024-03-14,Laptop,Computers,9,1752,15768,Phoenix,10557
2024-03-14,Keyboard,Peripherals,1,110,110,Houston,68
2024-03-14,Web Camera,Peripherals,3,191,573,San Antonio,375
2024-03-14,Mouse,Peripherals,4,74,296,Philadelphia,180
2024-03-14,Motherboard,Components,2,153,306,Phoenix,188
2024-03-14,Case,Components,8,118,944,Phoenix,624
2024-03-15,USB drive,Equipment,7,68,476,Philadelphia,329
2024-03-15,Web Camera,Peripherals,7,81,567,Houston,371
2024-03-15,Monitor,Components,10,511,5110,Los Angeles,3250
2024-03-16,Hard disc,Equipment,4,155,620,San Diego,392
2024-03-16,Motherboard,Components,5,405,2025,New York,1260
2024-03-16,USB drive,Equipment,9,35,315,Chicago,198
2024-03-16,Web Camera,Peripherals,10,72,720,San Antonio,440
2024-03-16,Hard disc,Equipment,4,63,252,New York,156
2024-03-16,Case,Components,2,79,158,San Antonio,100
2024-03-16,Mouse,Peripherals,7,57,399,Philadelphia,245
2024-03-16,Monitor,Components,3,218,654,Phoenix,423
2024-03-17,Hard disc,Equipment,4,71,284,Chicago,184
2024-03-17,USB drive,Equipment,10,12,120,Chicago,70
2024-03-17,Hard disc,Equipment,9,192,1728,Los Angeles,1125
2024-03-17,Keyboard,Peripherals,5,155,775,Phoenix,490
2024-03-17,RAM memory,Components,3,151,453,San Diego,279
2024-03-18,Power Supply,Components,8,155,1240,New York,760
2024-03-18,Hard disc,Equipment,10,63,630,San Diego,400
2024-03-18,Mouse,Peripherals,9,123,1107,Houston,684
2024-03-18,Monitor,Components,10,666,6660,Philadelphia,4630
2024-03-18,Hard disc,Equipment,1,179,179,San Diego,120
2024-03-18,RAM memory,Components,6,204,1224,Los Angeles,762
2024-03-18,Graphic Card,Components,2,895,1790,San Diego,1112
2024-03-18,Mouse,Peripherals,10,84,840,Philadelphia,570
2024-03-19,Graphic Card,Components,1,1154,1154,Los Angeles,700
2024-03-19,Processor,Components,4,693,2772,San Antonio,1756
2024-03-19,SSD,Equipment,1,143,143,Phoenix,93
2024-03-19,Hard disc,Equipment,3,65,195,New York,132
2024-03-20,Hard disc,Equipment,5,122,610,San Antonio,395
2024-03-20,Case,Components,3,73,219,San Diego,153
2024-03-20,Power Supply,Components,1,144,144,Los Angeles,87
2024-03-20,Case,Components,5,47,235,San Antonio,160
2024-03-20,Laptop,Computers,7,575,4025,Chicago,2674
2024-03-21,RAM memory,Components,5,266,1330,Houston,890
2024-03-21,Headphones,Peripherals,3,152,456,San Antonio,306
2024-03-21,Graphic Card,Components,6,1415,8490,Chicago,5682
2024-03-21,Motherboard,Components,1,332,332,Phoenix,231
2024-03-21,Power Supply,Components,3,174,522,New York,363
2024-03-21,Motherboard,Components,6,214,1284,Phoenix,888
2024-03-21,Motherboard,Components,6,495,2970,San Diego,1860
2024-03-22,Mouse,Peripherals,8,127,1016,New York,656
2024-03-22,RAM memory,Components,8,282,2256,San Antonio,1448
2024-03-22,Case,Components,4,139,556,Houston,344
2024-03-22,Laptop,Computers,8,659,5272,San Antonio,3616
2024-03-22,Power Supply,Components,3,150,450,Philadelphia,282
2024-03-22,SSD,Equipment,7,178,1246,Houston,777
2024-03-22,Graphic Card,Components,9,536,4824,Houston,3078
2024-03-23,Headphones,Peripherals,3,191,573,New York,372
2024-03-23,Mouse,Peripherals,4,135,540,New York,368
2024-03-23,Case,Components,7,125,875,San Antonio,560
2024-03-23,Laptop,Computers,10,813,8130,Los Angeles,4900
2024-03-24,Case,Components,5,38,190,Houston,120
2024-03-24,Power Supply,Components,9,125,1125,San Diego,684
2024-03-24,Keyboard,Peripherals,9,124,1116,San Diego,756
2024-03-24,Web Camera,Peripherals,4,136,544,Los Angeles,352
2024-03-24,RAM memory,Components,3,163,489,New York,321
2024-03-24,Case,Components,1,99,99,New York,61
2024-03-24,Hard disc,Equipment,6,253,1518,New York,1014
2024-03-25,RAM memory,Components,4,55,220,Philadelphia,144
2024-03-25,Mouse,Peripherals,8,97,776,Phoenix,512
2024-03-25,Monitor,Components,9,372,3348,New York,2259
2024-03-25,Web Camera,Peripherals,10,183,1830,Houston,1130
2024-03-25,Processor,Components,6,985,5910,New York,3924
2024-03-25,Keyboard,Peripherals,5,41,205,Houston,125
2024-03-25,Hard disc,Equipment,6,267,1602,Los Angeles,1110
2024-03-25,USB drive,Equipment,9,80,720,Houston,495
2024-03-25,Motherboard,Components,9,431,3879,New York,2466
2024-03-25,Monitor,Components,10,191,1910,San Antonio,1170
2024-03-25,Hard disc,Equipment,5,61,305,Houston,205
2024-03-25,Power Supply,Components,2,110,220,Philadelphia,136
2024-03-26,USB drive,Equipment,4,91,364,New York,228
2024-03-26,Mouse,Peripherals,5,80,400,Philadelphia,250
2024-03-26,Web Camera,Peripherals,4,88,352,San Diego,240
2024-03-26,Motherboard,Components,1,232,232,San Diego,150
2024-03-26,Processor,Components,1,566,566,Los Angeles,346
2024-03-26,USB drive,Equipment,5,85,425,Philadelphia,255
2024-03-26,Web Camera,Peripherals,7,84,588,Houston,364
2024-03-27,Keyboard,Peripherals,10,101,1010,San Antonio,680
2024-03-27,Hard disc,Equipment,9,123,1107,Los Angeles,720
2024-03-27,Web Camera,Peripherals,3,63,189,San Diego,117
